DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
2023-01-01 00:00:00,9v4rivDr,Dryer,Smart Plug,,,,4.433,0.106
2023-01-01 00:00:00,VAZPIZIO,Front Room,Smart Plug,,,,6.894,0.165
2023-01-01 00:00:00,70e9128c,Coffee Maker,Coffee Maker,,,,10.021,0.240
2023-01-01 00:00:00,P84WISUk,Well,Smart Plug,,,,0.110,0.003
2023-01-01 00:00:00,XC9gaZGa,Basement Light,Smart Plug,,,,18.914,0.454
2023-01-01 00:00:00,1b0bHMw6,Epson,Smart Plug,,,,33.051,0.793
2023-01-01 00:00:00,ssi-c71c6dc4,Storage,Smart Plug,,,,0.199,0.005
2023-01-01 00:00:00,U5SWNKI4,4-5 - Stereo,Smart Plug,,,,7.932,0.190
2023-01-01 00:00:00,z76cRl8J,1-5 - Host 1,Smart Plug,,,,14.321,0.344
2023-01-01 00:00:00,2SmR8dsi,Bathroom Fan,Smart Plug,,,,0.239,0.006
2023-01-01 00:00:00,ssi-590228b6,Side,Smart Plug,,,,0.219,0.005
2023-01-01 00:00:00,iEoljTKI,Heat Main,Smart Plug,,,,8.342,0.200
2023-01-01 00:00:00,aGs94wE5,"1-1 ",Smart Plug,,,,2.267,0.054
2023-01-01 00:00:00,r8rYgPnU,Martha Vacuum,Smart Plug,,,,3.684,0.088
2023-01-01 00:00:00,ssi-d678614e,Office Light,Smart Plug,,,,3.338,0.080
2023-01-01 00:00:00,AEI815uW,BackYard,Smart Plug,,,,0.301,0.007
2023-01-01 00:00:00,ssi-36ac867c,FrontYard,Smart Plug,,,,0.194,0.005
2023-01-01 00:00:00,CIPjCHGl,Robo Vacuum,Smart Plug,,,,2.988,0.072
2023-01-01 00:00:00,8x3v0XBW,Side Garage,Smart Plug,,,,0.478,0.011
2023-01-01 00:00:00,yUbJpilW,Dinning Room,Smart Plug,,,,2.330,0.056
2023-01-01 00:00:00,JvNxmASZ,Bathroom 3,Smart Plug,,,,3.220,0.077
2023-01-01 00:00:00,XFrm9PsE,Bathroom Sink,Smart Plug,,,,4.040,0.097
2023-01-01 00:00:00,saKIIkl4,"Hot water ",Smart Plug,,,,9.183,0.220
2023-01-01 00:00:00,VVWTpCS7,Storage Closet,Smart Plug,,,,0.655,0.016
2023-01-01 00:00:00,I532AMwu,6-2 - Apple TV,Smart Plug,,,,1.897,0.046
2023-01-01 00:00:00,t31LKVOp,Master Fan,Smart Plug,,,,10.526,0.253
2023-01-01 00:00:00,3oFiPXfC,Breakfast,Smart Plug,,,,3.591,0.086
2023-01-01 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",31.525,0.757
2023-01-01 00:00:00,SDu2VwQ0,Garage,Smart Plug,,,,6.725,0.161
2023-01-01 00:00:00,JyfesJqg,Radon Fan,Smart Plug,,,,58.892,1.413
2023-01-01 00:00:00,0lItmkfB,3-4 - Lamp,Smart Plug,,,,5.067,0.122
2023-01-01 00:00:00,pn13SX42,Master,Smart Plug,,,,2.440,0.059
2023-01-01 00:00:00,GYTzvaDJ,2-4 Nest,Smart Plug,,,,1.953,0.047
2023-01-01 00:00:00,jzdMRZnd,4-1 - Charger,Smart Plug,,,,0.937,0.022
2023-01-01 00:00:00,We6qUSnV,Hallway,Smart Plug,,,,0.530,0.013
2023-01-01 00:00:00,VWI3lNAn,Ians Room,Smart Plug,,,,0.763,0.018
2023-01-01 00:00:00,I7UsXi9b,Enterntainment,Smart Plug,,,,0.039,0.001
2023-01-01 00:00:00,zG0MI2H7,"2-1 Irrigation ",Smart Plug,,,,4.064,0.098
2023-01-01 00:00:00,9b3682d3,Microwave,Microwave,,,,1.990,0.048
2023-01-01 00:00:00,643mVu8e,Office Room,Smart Plug,,,,24.898,0.598
2023-01-01 00:00:00,ssi-589e4f8b,Elements Light,Smart Plug,,,,0.877,0.021
2023-01-01 00:00:00,always_on,Always On,Always On,,,,311.835,7.484
2023-01-01 00:00:00,KsLnn3w6,Coat Closet,Smart Plug,,,,0.016,0.000
2023-01-01 00:00:00,ssi-dc0db5b5,OptiMist,Smart Plug,,,,1.067,0.026
2023-01-01 00:00:00,Bhn1fyTH,Bathroom Led,Smart Plug,,,,1.228,0.029
2023-01-01 00:00:00,HgZQFBbM,Fridge,Smart Plug,,,,101.917,2.446
2023-01-01 00:00:00,V1xai7o9,"4-2 - Bass Speaker ",Smart Plug,,,,2.116,0.051
2023-01-01 00:00:00,15a64776,Fan,Fan,,,,2.713,0.065
2023-01-01 00:00:00,E9qPKDlp,Backyard,Smart Plug,,,,0.257,0.006
2023-01-01 00:00:00,NBY4BTsC,LG TV,Smart Plug,,,,28.572,0.686
2023-01-01 00:00:00,Wo2ouFth,Master Closet,Smart Plug,,,,0.956,0.023
2023-01-01 00:00:00,0jAXknob,Laundry,Smart Plug,,,,1.307,0.031
2023-01-01 00:00:00,2e233393,Insta Pot,Mystery Heat,,,,12.674,0.304
2023-01-01 00:00:00,f9FreKNT,Jakes Room,Smart Plug,,,,0.710,0.017
2023-01-01 00:00:00,w5MkOmcW,Main Kitchen,Smart Plug,,,,28.615,0.687
2023-01-01 00:00:00,ssi-27da2b57,Front Room Light,Smart Plug,,,,4.376,0.105
2023-01-01 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.290,0.007
2023-01-01 00:00:00,iydwFoKn,1-2,Smart Plug,,,,31.267,0.750
2023-01-01 00:00:00,NwJrpN3w,6-6 - HP Printer,Smart Plug,,,,7.263,0.174
2023-01-01 00:00:00,cSkVZrBV,1-6 - Hub,Smart Plug,,,,1.456,0.035
2023-01-01 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.105,0.003
2023-01-01 00:00:00,gkP8Lc9W,Heat Upstairs,Smart Plug,,,,13.081,0.314
2023-01-01 00:00:00,0f0dd503,Pump 2,Pump,,,,0.078,0.002
2023-01-01 00:00:00,b2TrrVgD,FrontDoor,Smart Plug,,,,1.893,0.045
2023-01-01 00:00:00,e4NJdESl,Bathroom 1,Smart Plug,,,,34.993,0.840
2023-01-01 00:00:00,wKfpypUC,"6-1 - Samsung ",Smart Plug,,,,36.847,0.884
2023-01-01 00:00:00,HapSv7Gm,Kitchen Basement,Smart Plug,,,,0.757,0.018
2023-01-01 00:00:00,ssi-c26cc317,MasterBedroom Plug,Smart Plug,,,,5.025,0.121
2023-01-01 00:00:00,Od1eS4BA,Master Room,Smart Plug,,,,3.394,0.081
2023-01-01 00:00:00,c8963c3b,Dryer,Dryer,,,,0.431,0.010
2023-01-01 00:00:00,mains,Total Usage,,,,,1124.699,26.993
2023-01-01 00:00:00,ssi-31273c01,Washer,Smart Plug,,,,1.073,0.026
2023-01-01 00:00:00,RBbqz5Hl,Upstairs_Plug,Smart Plug,,,,2.593,0.062
2023-01-01 00:00:00,8n7O8NsV,"Mini Fridge ",Smart Plug,,,,11.536,0.277
2023-01-01 00:00:00,K39b5TNb,"2-3 UV ",Smart Plug,,,,34.564,0.830
2023-01-01 00:00:00,9d97e691,Ice maker,Ice Maker,,,,7.715,0.185
2023-01-01 00:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,3.073,0.074
2023-01-02 00:00:00,VAZPIZIO,Front Room,Smart Plug,,,,0.911,0.022
2023-01-02 00:00:00,P84WISUk,Well,Smart Plug,,,,0.013,0.000
2023-01-02 00:00:00,XC9gaZGa,Basement Light,Smart Plug,,,,17.483,0.420
2023-01-02 00:00:00,1b0bHMw6,Epson,Smart Plug,,,,60.846,1.460
2023-01-02 00:00:00,ssi-c71c6dc4,Storage,Smart Plug,,,,0.385,0.009
2023-01-02 00:00:00,KbG25tCN,2-5 Stereo,Smart Plug,,,,0.692,0.017
2023-01-02 00:00:00,U5SWNKI4,4-5 - Stereo,Smart Plug,,,,5.484,0.132
2023-01-02 00:00:00,z76cRl8J,1-5 - Host 1,Smart Plug,,,,13.262,0.318
2023-01-02 00:00:00,2SmR8dsi,Bathroom Fan,Smart Plug,,,,0.176,0.004
2023-01-02 00:00:00,ssi-590228b6,Side,Smart Plug,,,,0.023,0.001
2023-01-02 00:00:00,iEoljTKI,Heat Main,Smart Plug,,,,108.135,2.595
2023-01-02 00:00:00,aGs94wE5,"1-1 ",Smart Plug,,,,0.831,0.020
2023-01-02 00:00:00,r8rYgPnU,Martha Vacuum,Smart Plug,,,,4.081,0.098
2023-01-02 00:00:00,ssi-d678614e,Office Light,Smart Plug,,,,2.824,0.068
2023-01-02 00:00:00,ssi-36ac867c,FrontYard,Smart Plug,,,,0.034,0.001
2023-01-02 00:00:00,CIPjCHGl,Robo Vacuum,Smart Plug,,,,7.038,0.169
2023-01-02 00:00:00,8x3v0XBW,Side Garage,Smart Plug,,,,0.748,0.018
2023-01-02 00:00:00,JvNxmASZ,Bathroom 3,Smart Plug,,,,0.524,0.013
2023-01-02 00:00:00,saKIIkl4,"Hot water ",Smart Plug,,,,9.218,0.221
2023-01-02 00:00:00,I532AMwu,6-2 - Apple TV,Smart Plug,,,,1.145,0.027
2023-01-02 00:00:00,t31LKVOp,Master Fan,Smart Plug,,,,0.933,0.022
2023-01-02 00:00:00,3oFiPXfC,Breakfast,Smart Plug,,,,2.216,0.053
2023-01-02 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",23.152,0.556
2023-01-02 00:00:00,SDu2VwQ0,Garage,Smart Plug,,,,3.275,0.079
2023-01-02 00:00:00,JyfesJqg,Radon Fan,Smart Plug,,,,49.025,1.177
2023-01-02 00:00:00,0lItmkfB,3-4 - Lamp,Smart Plug,,,,1.961,0.047
2023-01-02 00:00:00,pn13SX42,Master,Smart Plug,,,,0.403,0.010
2023-01-02 00:00:00,GYTzvaDJ,2-4 Nest,Smart Plug,,,,1.725,0.041
2023-01-02 00:00:00,jzdMRZnd,4-1 - Charger,Smart Plug,,,,1.851,0.044
2023-01-02 00:00:00,VWI3lNAn,Ians Room,Smart Plug,,,,1.112,0.027
2023-01-02 00:00:00,I7UsXi9b,Enterntainment,Smart Plug,,,,0.190,0.005
2023-01-02 00:00:00,zG0MI2H7,"2-1 Irrigation ",Smart Plug,,,,2.243,0.054
2023-01-02 00:00:00,9b3682d3,Microwave,Microwave,,,,1.169,0.028
2023-01-02 00:00:00,643mVu8e,Office Room,Smart Plug,,,,24.315,0.584
2023-01-02 00:00:00,ssi-589e4f8b,Elements Light,Smart Plug,,,,0.373,0.009
2023-01-02 00:00:00,always_on,Always On,Always On,,,,331.618,7.959
2023-01-02 00:00:00,e4b9b934,Pump 3,Pump,,,,0.062,0.001
2023-01-02 00:00:00,KsLnn3w6,Coat Closet,Smart Plug,,,,0.019,0.000
2023-01-02 00:00:00,ssi-dc0db5b5,OptiMist,Smart Plug,,,,0.442,0.011
2023-01-02 00:00:00,Bhn1fyTH,Bathroom Led,Smart Plug,,,,0.480,0.012
2023-01-02 00:00:00,HgZQFBbM,Fridge,Smart Plug,,,,93.499,2.244
2023-01-02 00:00:00,V1xai7o9,"4-2 - Bass Speaker ",Smart Plug,,,,1.813,0.044
2023-01-02 00:00:00,15a64776,Fan,Fan,,,,5.999,0.144
2023-01-02 00:00:00,NBY4BTsC,LG TV,Smart Plug,,,,14.101,0.338
2023-01-02 00:00:00,Wo2ouFth,Master Closet,Smart Plug,,,,0.213,0.005
2023-01-02 00:00:00,0jAXknob,Laundry,Smart Plug,,,,0.850,0.020
2023-01-02 00:00:00,2e233393,Insta Pot,Mystery Heat,,,,14.819,0.356
2023-01-02 00:00:00,f9FreKNT,Jakes Room,Smart Plug,,,,1.809,0.043
2023-01-02 00:00:00,EDJW3Ijp,2-2 sub pump,Smart Plug,,,,0.189,0.005
2023-01-02 00:00:00,w5MkOmcW,Main Kitchen,Smart Plug,,,,8.681,0.208
2023-01-02 00:00:00,ssi-27da2b57,Front Room Light,Smart Plug,,,,2.862,0.069
2023-01-02 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.863,0.021
2023-01-02 00:00:00,iydwFoKn,1-2,Smart Plug,,,,32.163,0.772
2023-01-02 00:00:00,NwJrpN3w,6-6 - HP Printer,Smart Plug,,,,6.650,0.160
2023-01-02 00:00:00,cSkVZrBV,1-6 - Hub,Smart Plug,,,,1.200,0.029
2023-01-02 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.080,0.002
2023-01-02 00:00:00,gkP8Lc9W,Heat Upstairs,Smart Plug,,,,61.946,1.487
2023-01-02 00:00:00,0f0dd503,Pump 2,Pump,,,,0.089,0.002
2023-01-02 00:00:00,e4NJdESl,Bathroom 1,Smart Plug,,,,28.150,0.676
2023-01-02 00:00:00,wKfpypUC,"6-1 - Samsung ",Smart Plug,,,,22.881,0.549
2023-01-02 00:00:00,HapSv7Gm,Kitchen Basement,Smart Plug,,,,1.062,0.025
2023-01-02 00:00:00,ssi-c26cc317,MasterBedroom Plug,Smart Plug,,,,1.712,0.041
2023-01-02 00:00:00,96876af5,Dishwasher,Dishwasher,,,,45.350,1.088
2023-01-02 00:00:00,Od1eS4BA,Master Room,Smart Plug,,,,1.500,0.036
2023-01-02 00:00:00,mains,Total Usage,,,,,1030.593,24.734
2023-01-02 00:00:00,ssi-31273c01,Washer,Smart Plug,,,,0.447,0.011
2023-01-02 00:00:00,RBbqz5Hl,Upstairs_Plug,Smart Plug,,,,7.592,0.182
2023-01-02 00:00:00,8n7O8NsV,"Mini Fridge ",Smart Plug,,,,9.795,0.235
2023-01-02 00:00:00,K39b5TNb,"2-3 UV ",Smart Plug,,,,24.697,0.593
2023-01-02 00:00:00,9d97e691,Ice maker,Ice Maker,,,,7.584,0.182
2023-01-02 00:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,1.691,0.041
2023-01-03 00:00:00,9v4rivDr,Dryer,Smart Plug,,,,9.208,0.221
2023-01-03 00:00:00,VAZPIZIO,Front Room,Smart Plug,,,,15.055,0.361
2023-01-03 00:00:00,P84WISUk,Well,Smart Plug,,,,0.018,0.000
2023-01-03 00:00:00,XC9gaZGa,Basement Light,Smart Plug,,,,18.650,0.448
2023-01-03 00:00:00,1b0bHMw6,Epson,Smart Plug,,,,3.019,0.072
2023-01-03 00:00:00,ssi-c71c6dc4,Storage,Smart Plug,,,,0.052,0.001
2023-01-03 00:00:00,U5SWNKI4,4-5 - Stereo,Smart Plug,,,,0.904,0.022
2023-01-03 00:00:00,z76cRl8J,1-5 - Host 1,Smart Plug,,,,13.406,0.322
2023-01-03 00:00:00,2SmR8dsi,Bathroom Fan,Smart Plug,,,,0.161,0.004
2023-01-03 00:00:00,ssi-590228b6,Side,Smart Plug,,,,0.039,0.001
2023-01-03 00:00:00,iEoljTKI,Heat Main,Smart Plug,,,,155.051,3.721
2023-01-03 00:00:00,c3d4310e,Microwave 2,Microwave,,,,0.037,0.001
2023-01-03 00:00:00,r8rYgPnU,Martha Vacuum,Smart Plug,,,,3.754,0.090
2023-01-03 00:00:00,ssi-d678614e,Office Light,Smart Plug,,,,1.953,0.047
2023-01-03 00:00:00,ssi-36ac867c,FrontYard,Smart Plug,,,,0.146,0.004
2023-01-03 00:00:00,CIPjCHGl,Robo Vacuum,Smart Plug,,,,6.523,0.157
2023-01-03 00:00:00,413aeab9,Light 2,Light,,,,0.318,0.008
2023-01-03 00:00:00,8x3v0XBW,Side Garage,Smart Plug,,,,0.494,0.012
2023-01-03 00:00:00,JvNxmASZ,Bathroom 3,Smart Plug,,,,4.201,0.101
2023-01-03 00:00:00,saKIIkl4,"Hot water ",Smart Plug,,,,8.411,0.202
2023-01-03 00:00:00,I532AMwu,6-2 - Apple TV,Smart Plug,,,,1.578,0.038
2023-01-03 00:00:00,3oFiPXfC,Breakfast,Smart Plug,,,,6.528,0.157
2023-01-03 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",25.553,0.613
2023-01-03 00:00:00,SDu2VwQ0,Garage,Smart Plug,,,,5.663,0.136
2023-01-03 00:00:00,JyfesJqg,Radon Fan,Smart Plug,,,,59.000,1.416
2023-01-03 00:00:00,0lItmkfB,3-4 - Lamp,Smart Plug,,,,1.371,0.033
2023-01-03 00:00:00,jzdMRZnd,4-1 - Charger,Smart Plug,,,,0.098,0.002
2023-01-03 00:00:00,We6qUSnV,Hallway,Smart Plug,,,,0.312,0.007
2023-01-03 00:00:00,VWI3lNAn,Ians Room,Smart Plug,,,,5.403,0.130
2023-01-03 00:00:00,9b3682d3,Microwave,Microwave,,,,6.088,0.146
2023-01-03 00:00:00,643mVu8e,Office Room,Smart Plug,,,,5.894,0.141
2023-01-03 00:00:00,Y4Z0MUQv,Sitting Room,Smart Plug,,,,11.371,0.273
2023-01-03 00:00:00,ssi-589e4f8b,Elements Light,Smart Plug,,,,0.458,0.011
2023-01-03 00:00:00,always_on,Always On,Always On,,,,306.516,7.356
2023-01-03 00:00:00,e4b9b934,Pump 3,Pump,,,,0.061,0.001
2023-01-03 00:00:00,KsLnn3w6,Coat Closet,Smart Plug,,,,0.005,0.000
2023-01-03 00:00:00,ssi-dc0db5b5,OptiMist,Smart Plug,,,,0.548,0.013
2023-01-03 00:00:00,Bhn1fyTH,Bathroom Led,Smart Plug,,,,0.405,0.010
2023-01-03 00:00:00,HgZQFBbM,Fridge,Smart Plug,,,,95.884,2.301
2023-01-03 00:00:00,V1xai7o9,"4-2 - Bass Speaker ",Smart Plug,,,,1.133,0.027
2023-01-03 00:00:00,15a64776,Fan,Fan,,,,5.278,0.127
2023-01-03 00:00:00,NBY4BTsC,LG TV,Smart Plug,,,,23.287,0.559
2023-01-03 00:00:00,Wo2ouFth,Master Closet,Smart Plug,,,,0.030,0.001
2023-01-03 00:00:00,0jAXknob,Laundry,Smart Plug,,,,1.408,0.034
2023-01-03 00:00:00,2e233393,Insta Pot,Mystery Heat,,,,29.500,0.708
2023-01-03 00:00:00,f9FreKNT,Jakes Room,Smart Plug,,,,1.916,0.046
2023-01-03 00:00:00,EDJW3Ijp,2-2 sub pump,Smart Plug,,,,0.004,0.000
2023-01-03 00:00:00,w5MkOmcW,Main Kitchen,Smart Plug,,,,13.084,0.314
2023-01-03 00:00:00,ssi-27da2b57,Front Room Light,Smart Plug,,,,4.017,0.096
2023-01-03 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.867,0.021
2023-01-03 00:00:00,iydwFoKn,1-2,Smart Plug,,,,32.981,0.792
2023-01-03 00:00:00,NwJrpN3w,6-6 - HP Printer,Smart Plug,,,,7.283,0.175
2023-01-03 00:00:00,cSkVZrBV,1-6 - Hub,Smart Plug,,,,1.426,0.034
2023-01-03 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.043,0.001
2023-01-03 00:00:00,gkP8Lc9W,Heat Upstairs,Smart Plug,,,,89.333,2.144
2023-01-03 00:00:00,0f0dd503,Pump 2,Pump,,,,0.085,0.002
2023-01-03 00:00:00,e4NJdESl,Bathroom 1,Smart Plug,,,,23.180,0.556
2023-01-03 00:00:00,wKfpypUC,"6-1 - Samsung ",Smart Plug,,,,12.954,0.311
2023-01-03 00:00:00,HapSv7Gm,Kitchen Basement,Smart Plug,,,,1.831,0.044
2023-01-03 00:00:00,ssi-c26cc317,MasterBedroom Plug,Smart Plug,,,,4.404,0.106
2023-01-03 00:00:00,mains,Total Usage,,,,,1050.241,25.206
2023-01-03 00:00:00,ssi-31273c01,Washer,Smart Plug,,,,0.555,0.013
2023-01-03 00:00:00,RBbqz5Hl,Upstairs_Plug,Smart Plug,,,,1.203,0.029
2023-01-03 00:00:00,8n7O8NsV,"Mini Fridge ",Smart Plug,,,,9.979,0.239
2023-01-03 00:00:00,K39b5TNb,"2-3 UV ",Smart Plug,,,,27.793,0.667
2023-01-03 00:00:00,9d97e691,Ice maker,Ice Maker,,,,4.049,0.097
2023-01-03 00:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,2.765,0.066
2023-01-04 00:00:00,9v4rivDr,Dryer,Smart Plug,,,,25.497,0.612
2023-01-04 00:00:00,VAZPIZIO,Front Room,Smart Plug,,,,10.985,0.264
2023-01-04 00:00:00,P84WISUk,Well,Smart Plug,,,,0.007,0.000
2023-01-04 00:00:00,XC9gaZGa,Basement Light,Smart Plug,,,,17.237,0.414
2023-01-04 00:00:00,ssi-c71c6dc4,Storage,Smart Plug,,,,0.317,0.008
2023-01-04 00:00:00,U5SWNKI4,4-5 - Stereo,Smart Plug,,,,0.601,0.014
2023-01-04 00:00:00,z76cRl8J,1-5 - Host 1,Smart Plug,,,,13.576,0.326
2023-01-04 00:00:00,2SmR8dsi,Bathroom Fan,Smart Plug,,,,0.597,0.014
2023-01-04 00:00:00,ssi-590228b6,Side,Smart Plug,,,,0.022,0.001
2023-01-04 00:00:00,iEoljTKI,Heat Main,Smart Plug,,,,113.020,2.712
2023-01-04 00:00:00,r8rYgPnU,Martha Vacuum,Smart Plug,,,,3.760,0.090
2023-01-04 00:00:00,ssi-d678614e,Office Light,Smart Plug,,,,1.436,0.034
2023-01-04 00:00:00,ssi-36ac867c,FrontYard,Smart Plug,,,,0.107,0.003
2023-01-04 00:00:00,CIPjCHGl,Robo Vacuum,Smart Plug,,,,4.824,0.116
2023-01-04 00:00:00,8x3v0XBW,Side Garage,Smart Plug,,,,0.787,0.019
2023-01-04 00:00:00,yUbJpilW,Dinning Room,Smart Plug,,,,0.326,0.008
2023-01-04 00:00:00,JvNxmASZ,Bathroom 3,Smart Plug,,,,0.038,0.001
2023-01-04 00:00:00,saKIIkl4,"Hot water ",Smart Plug,,,,8.593,0.206
2023-01-04 00:00:00,I532AMwu,6-2 - Apple TV,Smart Plug,,,,1.627,0.039
2023-01-04 00:00:00,3oFiPXfC,Breakfast,Smart Plug,,,,1.502,0.036
2023-01-04 00:00:00,1499ddba,Well pump,Pump,,,"Basement ",43.317,1.040
2023-01-04 00:00:00,SDu2VwQ0,Garage,Smart Plug,,,,0.954,0.023
2023-01-04 00:00:00,JyfesJqg,Radon Fan,Smart Plug,,,,58.993,1.416
2023-01-04 00:00:00,0lItmkfB,3-4 - Lamp,Smart Plug,,,,0.957,0.023
2023-01-04 00:00:00,pn13SX42,Master,Smart Plug,,,,0.007,0.000
2023-01-04 00:00:00,jzdMRZnd,4-1 - Charger,Smart Plug,,,,0.012,0.000
2023-01-04 00:00:00,VWI3lNAn,Ians Room,Smart Plug,,,,0.935,0.022
2023-01-04 00:00:00,I7UsXi9b,Enterntainment,Smart Plug,,,,0.674,0.016
2023-01-04 00:00:00,9b3682d3,Microwave,Microwave,,,,3.215,0.077
2023-01-04 00:00:00,643mVu8e,Office Room,Smart Plug,,,,2.809,0.067
2023-01-04 00:00:00,Y4Z0MUQv,Sitting Room,Smart Plug,,,,23.326,0.560
2023-01-04 00:00:00,ssi-589e4f8b,Elements Light,Smart Plug,,,,0.721,0.017
2023-01-04 00:00:00,always_on,Always On,Always On,,,,301.031,7.225
2023-01-04 00:00:00,e4b9b934,Pump 3,Pump,,,,0.050,0.001
2023-01-04 00:00:00,KsLnn3w6,Coat Closet,Smart Plug,,,,0.001,0.000
2023-01-04 00:00:00,ssi-dc0db5b5,OptiMist,Smart Plug,,,,0.075,0.002
2023-01-04 00:00:00,Bhn1fyTH,Bathroom Led,Smart Plug,,,,1.054,0.025
2023-01-04 00:00:00,HgZQFBbM,Fridge,Smart Plug,,,,103.038,2.473
2023-01-04 00:00:00,V1xai7o9,"4-2 - Bass Speaker ",Smart Plug,,,,1.088,0.026
2023-01-04 00:00:00,15a64776,Fan,Fan,,,,6.739,0.162
2023-01-04 00:00:00,NBY4BTsC,LG TV,Smart Plug,,,,15.745,0.378
2023-01-04 00:00:00,Wo2ouFth,Master Closet,Smart Plug,,,,0.012,0.000
2023-01-04 00:00:00,0jAXknob,Laundry,Smart Plug,,,,1.377,0.033
2023-01-04 00:00:00,f9FreKNT,Jakes Room,Smart Plug,,,,8.396,0.201
2023-01-04 00:00:00,w5MkOmcW,Main Kitchen,Smart Plug,,,,21.547,0.517
2023-01-04 00:00:00,ssi-27da2b57,Front Room Light,Smart Plug,,,,3.393,0.081
2023-01-04 00:00:00,747b19bf,Garage door,Garage Door,,,"Basement ",0.375,0.009
2023-01-04 00:00:00,iydwFoKn,1-2,Smart Plug,,,,30.434,0.730
2023-01-04 00:00:00,NwJrpN3w,6-6 - HP Printer,Smart Plug,,,,7.411,0.178
2023-01-04 00:00:00,cSkVZrBV,1-6 - Hub,Smart Plug,,,,1.382,0.033
2023-01-04 00:00:00,e27809d2,Device 2,Mystery Device,,,,0.072,0.002
2023-01-04 00:00:00,gkP8Lc9W,Heat Upstairs,Smart Plug,,,,47.924,1.150
2023-01-04 00:00:00,b2TrrVgD,FrontDoor,Smart Plug,,,,0.848,0.020
2023-01-04 00:00:00,e4NJdESl,Bathroom 1,Smart Plug,,,,16.630,0.399
2023-01-04 00:00:00,wKfpypUC,"6-1 - Samsung ",Smart Plug,,,,16.004,0.384
2023-01-04 00:00:00,ssi-c26cc317,MasterBedroom Plug,Smart Plug,,,,26.215,0.629
2023-01-04 00:00:00,96876af5,Dishwasher,Dishwasher,,,,27.434,0.658
2023-01-04 00:00:00,Od1eS4BA,Master Room,Smart Plug,,,,17.454,0.419
2023-01-04 00:00:00,c8963c3b,Dryer,Dryer,,,,0.165,0.004
2023-01-04 00:00:00,mains,Total Usage,,,,,1044.122,25.059
2023-01-04 00:00:00,ssi-31273c01,Washer,Smart Plug,,,,0.076,0.002
2023-01-04 00:00:00,RBbqz5Hl,Upstairs_Plug,Smart Plug,,,,1.208,0.029
2023-01-04 00:00:00,8n7O8NsV,"Mini Fridge ",Smart Plug,,,,10.620,0.255
2023-01-04 00:00:00,K39b5TNb,"2-3 UV ",Smart Plug,,,,28.298,0.679
2023-01-04 00:00:00,9d97e691,Ice maker,Ice Maker,,,,5.129,0.123
2023-01-04 00:00:00,ut0E5XU0,Upstairs_Plug,Toaster,,,,3.998,0.096
2023-01-05 00:00:00,VAZPIZIO,Front Room,Smart Plug,,,,1.905,0.046
2023-01-05 00:00:00,4Of2JMob,3-1 - Monitors,Smart Plug,,,,2.336,0.056
2023-01-05 00:00:00,P84WISUk,Well,Smart Plug,,,,0.006,0.000
2023-01-05 00:00:00,XC9gaZGa,Basement Light,Smart Plug,,,,7.630,0.183
2023-01-05 00:00:00,1b0bHMw6,Epson,Smart Plug,,,,74.195,1.781
2023-01-05 00:00:00,ssi-ade982e6,Printer,Smart Plug,,,,0.174,0.004
2023-01-05 00:00:00,ssi-c71c6dc4,Storage,Smart Plug,,,,0.117,0.003
2023-01-05 00:00:00,U5SWNKI4,4-5 - Stereo,Smart Plug,,,,14.982,0.360
2023-01-05 00:00:00,z76cRl8J,1-5 - Host 1,Smart Plug,,,,13.752,0.330
2023-01-05 00:00:00,2SmR8dsi,Bathroom Fan,Smart Plug,,,,0.334,0.008
2023-01-05 00:00:00,ssi-590228b6,Side,Smart Plug,,,,0.050,0.001
2023-01-05 00:00:00,iEoljTKI,Heat Main,Smart Plug,,,,148.477,3.563
2023-01-05 00:00:00,r8rYgPnU,Martha Vacuum,Smart Plug,,,,3.381,0.081
2023-01-05 00:00:00,ssi-d678614e,Office Light,Smart Plug,,,,1.374,0.033
2023-01-05 00:00:00,ssi-36ac867c,FrontYard,Smart Plug,,,,0.136,0.003
2023-01-05 00:00:00,CIPjCHGl,Robo Vacuum,Smart Plug,,,,7.431,0.178
2023-01-05 00:00:00,GWJk4Omt,3-2 -  Dell,Smart Plug,,,,2.461,0.059
2023-01-05 00:00:00,8x3v0XBW,Side Garage,Smart Plug,,,,1.018,0.024
2023-01-05 00:00:00,yUbJpilW,Dinning Room,Smart Plug,,,,6.577,0.158
2023-01-05 00:00:00,JvNxmASZ,Bathroom 3,Smart Plug,,,,2.523,0.061
2023-01-05 00:00:00,XFrm9PsE,Bathroom Sink,Smart Plug,,,,3.958,0.095
